match_id,match_type,season,venue,city,date,gender,overs,balls_per_over,player_of_match,toss_winner,toss_decision,match_winner,result_type,result_margin,umpire_1,umpire_2,team_1,team_2
3,T20,2023/24,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,2024-03-06,male,20,6,MNM Aslam,Tanzania,bat,Kuwait,5,5,unknown,unknown,Tanzania,Kuwait
4,T20,2023/24,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,2024-03-06,male,20,6,Virandeep Singh,Malaysia,bat,Malaysia,52,52,unknown,unknown,Malaysia,Vanuatu
5,T20,2023/24,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,2024-03-07,male,20,6,Umer Imtiaz,Bahrain,field,Bahrain,9,9,unknown,unknown,Malaysia,Bahrain
6,T20,2023/24,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,2024-03-07,male,20,6,Mohamed Shafeeq,Kuwait,field,Kuwait,8,8,unknown,unknown,Vanuatu,Kuwait
7,T20,2023/24,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,2024-03-09,male,20,6,Syed Aziz,Malaysia,field,Malaysia,7,7,unknown,unknown,Kuwait,Malaysia
8,T20,2023/24,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,2024-03-09,male,20,6,Rizwan Butt,Tanzania,field,Bahrain,52,52,unknown,unknown,Bahrain,Tanzania
9,T20,2023/24,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,2024-03-10,male,20,6,Sohail Ahmed,Bahrain,bat,Bahrain,56,56,unknown,unknown,Bahrain,Vanuatu
10,T20,2023/24,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,2024-03-10,male,20,6,Virandeep Singh,Tanzania,bat,Malaysia,6,6,unknown,unknown,Tanzania,Malaysia
unknown,T20,2023/24,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,2024-03-11,male,20,6,Shiraz Khan,Kuwait,field,Kuwait,7,7,unknown,unknown,Vanuatu,Kuwait
unknown,T20,2023/24,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,2024-03-11,male,20,6,Rizwan Butt,Malaysia,bat,Bahrain,8,8,unknown,unknown,Malaysia,Bahrain
1,T20,2023/24,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,2024-03-06,male,20,6,Zeeshan Maqsood,Oman,field,Oman,3,3,unknown,unknown,Papua New Guinea,Oman
2,T20,2023/24,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,2024-03-07,male,20,6,S Bau,Papua New Guinea,field,Papua New Guinea,8,8,unknown,unknown,Oman,Papua New Guinea
3,T20,2023/24,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,2024-03-08,male,20,6,Khalid Kail,Oman,field,Oman,4,4,unknown,unknown,Papua New Guinea,Oman
unknown,T20,2023/24,"Mission Road Ground, Mong Kok, Hong Kong",Mong Kok,2024-03-09,male,20,6,Babar Hayat,Nepal,field,Hong Kong,73,73,unknown,unknown,Hong Kong,Nepal
1,T20,2023/24,"Mission Road Ground, Mong Kok, Hong Kong",Mong Kok,2024-03-10,male,20,6,,Nepal,field,unknown,unknown,0,unknown,unknown,Hong Kong,Nepal
2,T20,2023/24,"Mission Road Ground, Mong Kok, Hong Kong",Mong Kok,2024-03-12,male,20,6,K Bhurtel,Papua New Guinea,field,Nepal,85,85,unknown,unknown,Nepal,Papua New Guinea
3,T20,2023/24,"Mission Road Ground, Mong Kok, Hong Kong",Mong Kok,2024-03-12,male,20,6,S Bau,Hong Kong,bat,Papua New Guinea,10,10,unknown,unknown,Hong Kong,Papua New Guinea
unknown,T20,2023/24,"Mission Road Ground, Mong Kok, Hong Kong",Mong Kok,2024-03-13,male,20,6,TP Ura,Nepal,field,Papua New Guinea,86,86,unknown,unknown,Papua New Guinea,Nepal
1,T20,2023/24,"Achimota Senior Secondary School A Field, Accra",Accra,2024-03-17,male,20,6,O Muzondo,Zimbabwe,bat,Zimbabwe,35,35,unknown,unknown,Zimbabwe,Namibia
2,T20,2023/24,"Achimota Senior Secondary School B Field, Accra",Accra,2024-03-17,male,20,6,,Tanzania,bat,Tanzania,47,47,unknown,unknown,Tanzania,Nigeria
3,T20,2023/24,"Achimota Senior Secondary School A Field, Accra",Accra,2024-03-17,male,20,6,G Van Heerden,South Africa,bat,South Africa,134,134,unknown,unknown,South Africa,Ghana
4,T20,2023/24,"Achimota Senior Secondary School B Field, Accra",Accra,2024-03-17,male,20,6,DM Nakrani,Uganda,bat,Uganda,72,72,unknown,unknown,Uganda,Kenya
5,T20,2023/24,"Achimota Senior Secondary School A Field, Accra",Accra,2024-03-18,male,20,6,WT Mubayiwa,Tanzania,bat,Zimbabwe,4,4,unknown,unknown,Tanzania,Zimbabwe
6,T20,2023/24,"Achimota Senior Secondary School B Field, Accra",Accra,2024-03-18,male,20,6,I Danladi,Namibia,bat,Nigeria,3,3,unknown,unknown,Namibia,Nigeria
8,T20,2023/24,"Achimota Senior Secondary School B Field, Accra",Accra,2024-03-18,male,20,6,S Sesazi,Uganda,bat,Uganda,121,121,unknown,unknown,Uganda,Ghana
10,T20,2023/24,"Achimota Senior Secondary School B Field, Accra",Accra,2024-03-20,male,20,6,CO Obuya,Ghana,bat,Kenya,7,7,unknown,unknown,Ghana,Kenya
11,T20,2023/24,"Achimota Senior Secondary School A Field, Accra",Accra,2024-03-20,male,20,6,O Muzondo,Nigeria,bat,Zimbabwe,10,10,unknown,unknown,Nigeria,Zimbabwe
12,T20,2023/24,"Achimota Senior Secondary School B Field, Accra",Accra,2024-03-20,male,20,6,B Shikongo,Tanzania,bat,Namibia,7,7,unknown,unknown,Tanzania,Namibia
unknown,T20,2023/24,"Achimota Senior Secondary School A Field, Accra",Accra,2024-03-21,male,20,6,,Namibia,bat,Namibia,24,24,unknown,unknown,Namibia,Uganda
unknown,T20,2023/24,"Achimota Senior Secondary School A Field, Accra",Accra,2024-03-21,male,20,6,T Musekiwa,Zimbabwe,bat,Zimbabwe,70,70,unknown,unknown,Zimbabwe,Kenya
unknown,T20,2023/24,"Achimota Senior Secondary School A Field, Accra",Accra,2024-03-23,male,20,6,C Kyewuta,Uganda,bat,Uganda,106,106,unknown,unknown,Uganda,Kenya
unknown,T20,2023/24,"Achimota Senior Secondary School A Field, Accra",Accra,2024-03-23,male,20,6,T Marumani,Namibia,bat,Zimbabwe,8,8,unknown,unknown,Namibia,Zimbabwe
1,T20,2024,Rawalpindi Cricket Stadium,Rawalpindi,2024-04-18,male,20,6,,New Zealand,bat,unknown,unknown,0,unknown,unknown,New Zealand,Pakistan
2,T20,2024,Rawalpindi Cricket Stadium,Rawalpindi,2024-04-20,male,20,6,Shaheen Shah Afridi,Pakistan,field,Pakistan,7,7,unknown,unknown,New Zealand,Pakistan
3,T20,2024,Rawalpindi Cricket Stadium,Rawalpindi,2024-04-21,male,20,6,MS Chapman,New Zealand,field,New Zealand,7,7,unknown,unknown,Pakistan,New Zealand
4,T20,2024,"Gaddafi Stadium, Lahore",Lahore,2024-04-25,male,20,6,W O'Rourke,Pakistan,field,New Zealand,4,4,unknown,unknown,New Zealand,Pakistan
5,T20,2024,"Gaddafi Stadium, Lahore",Lahore,2024-04-27,male,20,6,Shaheen Shah Afridi,New Zealand,field,Pakistan,9,9,unknown,unknown,Pakistan,New Zealand
1,T20,2023/24,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,2024-03-16,male,20,6,CJA Amini,Malaysia,field,Papua New Guinea,77,77,unknown,unknown,Papua New Guinea,Malaysia
2,T20,2023/24,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,2024-03-17,male,20,6,Virandeep Singh,Malaysia,bat,Malaysia,63,63,unknown,unknown,Malaysia,Papua New Guinea
1,T20,2024,Prairie View Cricket Complex,Houston,2024-04-07,male,20,6,NP Kenjige,United States of America,field,United States of America,6,6,unknown,unknown,Canada,United States of America
2,T20,2024,Prairie View Cricket Complex,Houston,2024-04-09,male,20,6,MD Patel,Canada,field,United States of America,31,31,unknown,unknown,United States of America,Canada
4,T20,2024,Prairie View Cricket Complex,Houston,2024-04-12,male,20,6,Harmeet Singh,Canada,field,United States of America,14,14,unknown,unknown,United States of America,Canada
5,T20,2024,Prairie View Cricket Complex,Houston,2024-04-13,male,20,6,NR Kumar,Canada,bat,United States of America,4,4,unknown,unknown,Canada,United States of America
1,T20,2024,"Zahur Ahmed Chowdhury Stadium, Chattogram",Chattogram,2024-05-03,male,20,6,Taskin Ahmed,Bangladesh,field,Bangladesh,8,8,unknown,unknown,Zimbabwe,Bangladesh
2,T20,2024,"Zahur Ahmed Chowdhury Stadium, Chattogram",Chattogram,2024-05-05,male,20,6,Towhid Hridoy,Bangladesh,field,Bangladesh,6,6,unknown,unknown,Zimbabwe,Bangladesh
3,T20,2024,"Zahur Ahmed Chowdhury Stadium, Chattogram",Chattogram,2024-05-07,male,20,6,Towhid Hridoy,Zimbabwe,field,Bangladesh,9,9,unknown,unknown,Bangladesh,Zimbabwe
4,T20,2024,"Shere Bangla National Stadium, Mirpur",Dhaka,2024-05-10,male,20,6,Mustafizur Rahman,Zimbabwe,field,Bangladesh,5,5,unknown,unknown,Bangladesh,Zimbabwe
5,T20,2024,"Shere Bangla National Stadium, Mirpur",Dhaka,2024-05-12,male,20,6,BJ Bennett,Zimbabwe,field,Zimbabwe,8,8,unknown,unknown,Bangladesh,Zimbabwe
1,T20,2024,Prairie View Cricket Complex,Houston,2024-05-21,male,20,6,Harmeet Singh,United States of America,field,United States of America,5,5,unknown,unknown,Bangladesh,United States of America
2,T20,2024,Prairie View Cricket Complex,Houston,2024-05-23,male,20,6,Ali Khan,Bangladesh,field,United States of America,6,6,unknown,unknown,United States of America,Bangladesh
3,T20,2024,Prairie View Cricket Complex,Houston,2024-05-25,male,20,6,Mustafizur Rahman,Bangladesh,field,Bangladesh,10,10,unknown,unknown,United States of America,Bangladesh
1,T20,2024,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,2024-04-01,male,20,6,T Lungameni,Namibia,field,Namibia,4,4,unknown,unknown,Oman,Namibia
2,T20,2024,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,2024-04-02,male,20,6,MG Erasmus,Oman,bat,Oman,6,6,unknown,unknown,Oman,Namibia
3,T20,2024,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,2024-04-04,male,20,6,Naseem Khushi,Oman,field,Oman,8,8,unknown,unknown,Namibia,Oman
4,T20,2024,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,2024-04-05,male,20,6,D Wiese,Oman,field,Namibia,24,24,unknown,unknown,Namibia,Oman
5,T20,2024,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,2024-04-07,male,20,6,MG Erasmus,Namibia,bat,Namibia,62,62,unknown,unknown,Namibia,Oman
1,T20,2024,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,2024-04-12,male,20,6,Aqib Ilyas,Bahrain,field,Oman,3,3,unknown,unknown,Oman,Bahrain
2,T20,2024,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Al Amarat,2024-04-12,male,20,6,A Sharafu,United Arab Emirates,field,United Arab Emirates,7,7,unknown,unknown,Kuwait,United Arab Emirates
3,T20,2024,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,2024-04-12,male,20,6,DS Airee,Malaysia,bat,Nepal,5,5,unknown,unknown,Malaysia,Nepal
4,T20,2024,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Al Amarat,2024-04-12,male,20,6,Nizakat Khan,Hong Kong,bat,Hong Kong,26,26,unknown,unknown,Hong Kong,Qatar
5,T20,2024,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,2024-04-13,male,20,6,R Sandaruwan,Cambodia,bat,Kuwait,8,8,unknown,unknown,Cambodia,Kuwait
6,T20,2024,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Al Amarat,2024-04-13,male,20,6,Aayan Afzal Khan,Bahrain,field,United Arab Emirates,37,37,unknown,unknown,United Arab Emirates,Bahrain
7,T20,2024,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,2024-04-13,male,20,6,DS Airee,Nepal,bat,Nepal,32,32,unknown,unknown,Nepal,Qatar
8,T20,2024,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Al Amarat,2024-04-13,male,20,6,Ahmed Aqeel,Malaysia,bat,Malaysia,12,12,unknown,unknown,Malaysia,Saudi Arabia
9,T20,2024,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Al Amarat,2024-04-14,male,20,6,Aqib Ilyas,Cambodia,field,Oman,63,63,unknown,unknown,Oman,Cambodia
10,T20,2024,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Al Amarat,2024-04-14,male,20,6,Abdul Waheed,Saudi Arabia,bat,Saudi Arabia,55,55,unknown,unknown,Saudi Arabia,Hong Kong
11,T20,2024,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,2024-04-15,male,20,6,A Bohara,Nepal,field,Nepal,8,8,unknown,unknown,Hong Kong,Nepal
12,T20,2024,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Al Amarat,2024-04-15,male,20,6,H Rathod,Qatar,field,Qatar,4,4,unknown,unknown,Malaysia,Qatar
13,T20,2024,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,2024-04-15,male,20,6,Bilal Khan,Oman,field,Oman,9,9,unknown,unknown,United Arab Emirates,Oman
14,T20,2024,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Al Amarat,2024-04-15,male,20,6,Yasin Patel,Bahrain,field,Kuwait,26,26,unknown,unknown,Kuwait,Bahrain
15,T20,2024,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,2024-04-16,male,20,6,Gayan Munaweera,Saudi Arabia,field,Qatar,15,15,unknown,unknown,Qatar,Saudi Arabia
16,T20,2024,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,2024-04-16,male,20,6,Ali Dawood,Cambodia,bat,Bahrain,7,7,unknown,unknown,Cambodia,Bahrain
17,T20,2024,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,2024-04-17,male,20,6,Babar Hayat,Hong Kong,field,Hong Kong,7,7,unknown,unknown,Malaysia,Hong Kong
18,T20,2024,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Al Amarat,2024-04-17,male,20,6,Gulsan Jha,Nepal,field,Nepal,6,6,unknown,unknown,Saudi Arabia,Nepal
19,T20,2024,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,2024-04-17,male,20,6,Aayan Afzal Khan,Cambodia,bat,United Arab Emirates,9,9,unknown,unknown,Cambodia,United Arab Emirates
20,T20,2024,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Al Amarat,2024-04-17,male,20,6,Zeeshan Maqsood,Kuwait,field,Oman,46,46,unknown,unknown,Oman,Kuwait
unknown,T20,2024,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,2024-04-19,male,20,6,A Sharafu,United Arab Emirates,field,United Arab Emirates,6,6,unknown,unknown,Nepal,United Arab Emirates
unknown,T20,2024,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,2024-04-19,male,20,6,Aqib Ilyas,Oman,field,Oman,5,5,unknown,unknown,Hong Kong,Oman
unknown,T20,2024,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,2024-04-20,male,20,6,Anshuman Rath,Nepal,bat,Hong Kong,4,4,unknown,unknown,Nepal,Hong Kong
unknown,T20,2024,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,2024-04-21,male,20,6,Waseem Muhammad,Oman,field,United Arab Emirates,55,55,unknown,unknown,United Arab Emirates,Oman
1,T20,2024,La Manga Club Top Ground,Murcia,2024-04-14,male,20,6,Mohammad Ihsan,Spain,field,Spain,5,5,unknown,unknown,Jersey,Spain
2,T20,2024,La Manga Club Top Ground,Murcia,2024-04-14,male,20,6,,Jersey,bat,Spain,1,1,unknown,unknown,Jersey,Spain
1,T20,2024/25,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane,2024-11-14,male,20,6,GJ Maxwell,Pakistan,field,Australia,29,29,unknown,unknown,Australia,Pakistan
2,T20,2024/25,Sydney Cricket Ground,Sydney,2024-11-16,male,20,6,SH Johnson,Australia,bat,Australia,13,13,unknown,unknown,Australia,Pakistan
3,T20,2024/25,"Bellerive Oval, Hobart",Hobart,2024-11-18,male,20,6,MP Stoinis,Pakistan,bat,Australia,7,7,unknown,unknown,Pakistan,Australia
1,T20,2024,"Castle Avenue, Dublin",Dublin,2024-05-10,male,20,6,A Balbirnie,Ireland,field,Ireland,5,5,unknown,unknown,Pakistan,Ireland
2,T20,2024,"Castle Avenue, Dublin",Dublin,2024-05-12,male,20,6,Mohammad Rizwan,Pakistan,field,Pakistan,7,7,unknown,unknown,Ireland,Pakistan
3,T20,2024,"Castle Avenue, Dublin",Dublin,2024-05-14,male,20,6,Shaheen Shah Afridi,Pakistan,field,Pakistan,6,6,unknown,unknown,Ireland,Pakistan
1,T20,2024,"Sportpark Westvliet, The Hague",The Hague,2024-05-18,male,20,6,VJ Kingma,Scotland,field,Netherlands,41,41,unknown,unknown,Netherlands,Scotland
2,T20,2024,"Sportpark Westvliet, The Hague",The Hague,2024-05-19,male,20,6,MR Adair,Netherlands,field,Ireland,1,1,unknown,unknown,Ireland,Netherlands
4,T20,2024,"Sportpark Westvliet, The Hague",The Hague,2024-05-22,male,20,6,HG Munsey,Netherlands,field,Scotland,71,71,unknown,unknown,Scotland,Netherlands
5,T20,2024,"Sportpark Westvliet, The Hague",The Hague,2024-05-23,male,20,6,A Balbirnie,Scotland,bat,Ireland,5,5,unknown,unknown,Scotland,Ireland
6,T20,2024,"Sportpark Westvliet, The Hague",The Hague,2024-05-24,male,20,6,GH Dockrell,Netherlands,field,Ireland,3,3,unknown,unknown,Ireland,Netherlands
2,T20,2024,Los Reyes Polo Club,Guacima,2024-04-12,male,20,6,Shantanu Kaveri,Costa Rica,field,Mexico,22,22,unknown,unknown,Mexico,Costa Rica
3,T20,2024,Los Reyes Polo Club,Guacima,2024-04-12,male,20,6,R Ankad,Mexico,bat,Mexico,42,42,unknown,unknown,Mexico,Costa Rica
4,T20,2024,Los Reyes Polo Club,Guacima,2024-04-13,male,20,6,S Ravikumar,Costa Rica,bat,Costa Rica,42,42,unknown,unknown,Costa Rica,Mexico
5,T20,2024,Los Reyes Polo Club,Guacima,2024-04-14,male,20,6,Pratik Singh Bais,Mexico,bat,Mexico,58,58,unknown,unknown,Mexico,Costa Rica
1,T20,2024/25,"Zayed Cricket Stadium, Abu Dhabi",Abu Dhabi,2024-09-27,male,20,6,RD Rickelton,South Africa,field,South Africa,8,8,unknown,unknown,Ireland,South Africa
2,T20,2024/25,"Zayed Cricket Stadium, Abu Dhabi",Abu Dhabi,2024-09-29,male,20,6,GR Adair,South Africa,field,Ireland,10,10,unknown,unknown,Ireland,South Africa
1,T20,2024,Sano International Cricket Ground,Sano,2024-05-07,male,20,6,W Miyauchi,Japan,bat,Japan,166,166,unknown,unknown,Japan,Mongolia
2,T20,2024,Sano International Cricket Ground,Sano,2024-05-08,male,20,6,K Kato-Stafford,Japan,bat,Japan,205,205,unknown,unknown,Japan,Mongolia
3,T20,2024,Sano International Cricket Ground,Sano,2024-05-08,male,20,6,,Japan,bat,unknown,unknown,0,unknown,unknown,Japan,Mongolia
4,T20,2024,Sano International Cricket Ground,Sano,2024-05-09,male,20,6,M Taniyama,Mongolia,bat,Japan,10,10,unknown,unknown,Mongolia,Japan
5,T20,2024,Sano International Cricket Ground,Sano,2024-05-11,male,20,6,S Ravichandran,Japan,bat,Japan,180,180,unknown,unknown,Japan,Mongolia
6,T20,2024,Sano International Cricket Ground,Sano,2024-05-11,male,20,6,S Ravichandran,Japan,bat,Japan,158,158,unknown,unknown,Japan,Mongolia
7,T20,2024,Sano International Cricket Ground,Sano,2024-05-12,male,20,6,L Yamamoto-Lake,Japan,bat,Japan,157,157,unknown,unknown,Japan,Mongolia
1,T20,2024,Udayana Cricket Ground,Bali,2024-05-01,male,20,6,,Indonesia,field,Thailand,8,8,unknown,unknown,Thailand,Indonesia
2,T20,2024,Udayana Cricket Ground,Bali,2024-05-02,male,20,6,KD Kesuma,Thailand,bat,Indonesia,6,6,unknown,unknown,Thailand,Indonesia
3,T20,2024,Udayana Cricket Ground,Bali,2024-05-04,male,20,6,Gaurav Tiwari,Thailand,field,Indonesia,33,33,unknown,unknown,Indonesia,Thailand
4,T20,2024,Udayana Cricket Ground,Bali,2024-05-05,male,20,6,MK Thakur,Indonesia,field,Thailand,17,17,unknown,unknown,Thailand,Indonesia
5,T20,2024,Udayana Cricket Ground,Bali,2024-05-06,male,20,6,AV Lazarus,Indonesia,bat,Thailand,6,6,unknown,unknown,Indonesia,Thailand
1,T20,2024,Dreux Sport Cricket Club,Dreux,2024-05-09,male,20,6,L Canessane,France,bat,France,9,9,unknown,unknown,France,Malta
2,T20,2024,Dreux Sport Cricket Club,Dreux,2024-05-09,male,20,6,Dawood Ahmadzai,France,bat,France,86,86,unknown,unknown,France,Malta
3,T20,2024,Dreux Sport Cricket Club,Dreux,2024-05-10,male,20,6,Zaheer Zahiri,Belgium,bat,unknown,unknown,0,unknown,unknown,Belgium,France
4,T20,2024,Dreux Sport Cricket Club,Dreux,2024-05-10,male,20,6,B Niaz,Belgium,bat,Belgium,16,16,unknown,unknown,Belgium,Malta
5,T20,2024,Dreux Sport Cricket Club,Dreux,2024-05-11,male,20,6,F Khaliq,Malta,bat,Belgium,7,7,unknown,unknown,Malta,Belgium
6,T20,2024,Dreux Sport Cricket Club,Dreux,2024-05-11,male,20,6,Ikbal Hossain,Belgium,bat,France,7,7,unknown,unknown,Belgium,France
unknown,T20,2024,Dreux Sport Cricket Club,Dreux,2024-05-12,male,20,6,F Khaliq,France,bat,Belgium,15,15,unknown,unknown,France,Belgium
1,T20,2024/25,"Kingsmead, Durban",Durban,2024-12-10,male,20,6,GF Linde,South Africa,bat,South Africa,11,11,unknown,unknown,South Africa,Pakistan
2,T20,2024/25,"SuperSport Park, Centurion",Centurion,2024-12-13,male,20,6,RR Hendricks,Pakistan,bat,South Africa,7,7,unknown,unknown,Pakistan,South Africa
1,T20,2024,"Sabina Park, Kingston, Jamaica",Kingston,2024-05-23,male,20,6,BA King,South Africa,field,West Indies,28,28,unknown,unknown,West Indies,South Africa
2,T20,2024,"Sabina Park, Kingston, Jamaica",Kingston,2024-05-25,male,20,6,RL Chase,West Indies,bat,West Indies,16,16,unknown,unknown,West Indies,South Africa
3,T20,2024,"Sabina Park, Kingston, Jamaica",Kingston,2024-05-26,male,20,6,J Charles,South Africa,bat,West Indies,8,8,unknown,unknown,South Africa,West Indies
1,T20,2024,"Brian Lara Stadium, Tarouba, Trinidad",Tarouba,2024-08-23,male,20,6,N Pooran,West Indies,field,West Indies,7,7,unknown,unknown,South Africa,West Indies
2,T20,2024,"Brian Lara Stadium, Tarouba, Trinidad",Tarouba,2024-08-25,male,20,6,R Shepherd,South Africa,field,West Indies,30,30,unknown,unknown,West Indies,South Africa
3,T20,2024,"Brian Lara Stadium, Tarouba, Trinidad",Tarouba,2024-08-27,male,20,6,R Shepherd,West Indies,field,West Indies,8,8,unknown,unknown,South Africa,West Indies
1,T20,2024/25,"Kensington Oval, Bridgetown, Barbados",Bridgetown,2024-11-09,male,20,6,PD Salt,England,field,England,8,8,unknown,unknown,West Indies,England
2,T20,2024/25,"Kensington Oval, Bridgetown, Barbados",Bridgetown,2024-11-10,male,20,6,JC Buttler,England,field,England,7,7,unknown,unknown,West Indies,England
3,T20,2024/25,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",Gros Islet,2024-11-14,male,20,6,S Mahmood,England,field,England,3,3,unknown,unknown,West Indies,England
4,T20,2024/25,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",Gros Islet,2024-11-16,male,20,6,SD Hope,West Indies,field,West Indies,5,5,unknown,unknown,England,West Indies
5,T20,2024/25,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",Gros Islet,2024-11-17,male,20,6,,England,field,unknown,unknown,0,unknown,unknown,West Indies,England
1,T20,2024/25,"Arnos Vale Ground, Kingstown, St Vincent",Kingstown,2024-12-15,male,20,6,Mahedi Hasan,West Indies,field,Bangladesh,7,7,unknown,unknown,Bangladesh,West Indies
2,T20,2024/25,"Arnos Vale Ground, Kingstown, St Vincent",Kingstown,2024-12-17,male,20,6,Shamim Hossain,West Indies,field,Bangladesh,27,27,unknown,unknown,Bangladesh,West Indies
3,T20,2024/25,"Arnos Vale Ground, Kingstown, St Vincent",Kingstown,2024-12-19,male,20,6,Jaker Ali,Bangladesh,bat,Bangladesh,80,80,unknown,unknown,Bangladesh,West Indies
1,T20,2024,"Moara Vlasiei Cricket Ground, Ilfov County",Ilfov County,2024-05-24,male,20,6,BA Pai,Gibraltar,field,Gibraltar,5,5,unknown,unknown,Bulgaria,Gibraltar
3,T20,2024,"Moara Vlasiei Cricket Ground, Ilfov County",Ilfov County,2024-05-24,male,20,6,Taranjeet Singh,Bulgaria,bat,Romania,7,7,unknown,unknown,Bulgaria,Romania
6,T20,2024,"Moara Vlasiei Cricket Ground, Ilfov County",Ilfov County,2024-05-25,male,20,6,S Bodha,Romania,bat,Gibraltar,6,6,unknown,unknown,Romania,Gibraltar
unknown,T20,2024,"Moara Vlasiei Cricket Ground, Ilfov County",Ilfov County,2024-05-26,male,20,6,Taranjeet Singh,Bulgaria,field,Romania,74,74,unknown,unknown,Romania,Bulgaria
1,T20,2024,Roma Cricket Ground,Spinaceto,2024-06-09,male,20,6,HJ Manenti,Luxembourg,field,Italy,77,77,unknown,unknown,Italy,Luxembourg
2,T20,2024,"Simar Cricket Ground, Rome",Rome,2024-06-09,male,20,6,V Ravindran,Hungary,field,Portugal,15,15,unknown,unknown,Portugal,Hungary
3,T20,2024,Roma Cricket Ground,Spinaceto,2024-06-09,male,20,6,,Isle of Man,field,France,16,16,unknown,unknown,France,Isle of Man
4,T20,2024,"Simar Cricket Ground, Rome",Rome,2024-06-09,male,20,6,V Saini,Austria,bat,Romania,3,3,unknown,unknown,Austria,Romania
5,T20,2024,Roma Cricket Ground,Spinaceto,2024-06-10,male,20,6,Aqib Iqbal,Israel,bat,Austria,7,7,unknown,unknown,Israel,Austria
6,T20,2024,"Simar Cricket Ground, Rome",Rome,2024-06-10,male,20,6,JA Burrows,Turkey,field,Isle of Man,81,81,unknown,unknown,Isle of Man,Turkey
7,T20,2024,Roma Cricket Ground,Spinaceto,2024-06-10,male,20,6,,Portugal,bat,Romania,6,6,unknown,unknown,Portugal,Romania
8,T20,2024,"Simar Cricket Ground, Rome",Rome,2024-06-10,male,20,6,,Italy,field,Italy,5,5,unknown,unknown,France,Italy
9,T20,2024,Roma Cricket Ground,Spinaceto,2024-06-12,male,20,6,TJ Draca,Isle of Man,bat,Italy,7,7,unknown,unknown,Isle of Man,Italy
10,T20,2024,"Simar Cricket Ground, Rome",Rome,2024-06-12,male,20,6,Karanbir Singh,Portugal,bat,Austria,7,7,unknown,unknown,Portugal,Austria
11,T20,2024,Roma Cricket Ground,Spinaceto,2024-06-12,male,20,6,TC Barker,Turkey,field,Luxembourg,73,73,unknown,unknown,Luxembourg,Turkey
