match_id,team,player_name
1,New Zealand,LRPL Taylor
1,New Zealand,MS Sinclair
1,New Zealand,GJ Hopkins
1,New Zealand,KD Mills
1,New Zealand,DL Vettori
1,New Zealand,MR Gillespie
1,New Zealand,CS Martin
1,South Africa,MN van Wyk
1,South Africa,GC Smith
1,South Africa,JH Kallis
1,South Africa,AB de Villiers
1,South Africa,JP Duminy
1,South Africa,MV Boucher
1,South Africa,SM Pollock
1,South Africa,JA Morkel
1,South Africa,J Botha
1,South Africa,A Nel
1,South Africa,M Ntini
2,New Zealand,L Vincent
2,New Zealand,BB McCullum
2,New Zealand,JM How
2,New Zealand,SB Styris
2,New Zealand,LRPL Taylor
2,New Zealand,MS Sinclair
2,New Zealand,JDP Oram
2,New Zealand,DL Vettori
2,New Zealand,KD Mills
2,New Zealand,JS Patel
2,New Zealand,MR Gillespie
2,South Africa,HH Gibbs
2,South Africa,GC Smith
2,South Africa,JH Kallis
2,South Africa,AB de Villiers
2,South Africa,JP Duminy
2,South Africa,MV Boucher
2,South Africa,SM Pollock
2,South Africa,JA Morkel
2,South Africa,J Botha
2,South Africa,A Nel
2,South Africa,CK Langeveldt
3,New Zealand,L Vincent
3,New Zealand,BB McCullum
3,New Zealand,JM How
3,New Zealand,SB Styris
3,New Zealand,LRPL Taylor
3,New Zealand,MS Sinclair
3,New Zealand,JDP Oram
3,New Zealand,KD Mills
3,New Zealand,DL Vettori
3,New Zealand,MR Gillespie
3,New Zealand,JS Patel
3,South Africa,GC Smith
3,South Africa,HH Gibbs
3,South Africa,JH Kallis
3,South Africa,AB de Villiers
3,South Africa,JP Duminy
3,South Africa,MV Boucher
3,South Africa,SM Pollock
3,South Africa,J Botha
3,South Africa,A Nel
3,South Africa,DW Steyn
3,South Africa,CK Langeveldt
1,South Africa,GC Smith
1,South Africa,AB de Villiers
1,South Africa,JH Kallis
1,South Africa,JP Duminy
1,South Africa,JL Ontong
1,South Africa,MV Boucher
1,South Africa,JA Morkel
1,South Africa,SM Pollock
1,South Africa,A Nel
1,South Africa,DW Steyn
1,South Africa,CK Langeveldt
1,West Indies,DS Smith
1,West Indies,BA Parchment
1,West Indies,MN Samuels
1,West Indies,S Chanderpaul
1,West Indies,RS Morton
1,West Indies,DJ Bravo
1,West Indies,D Ramdin
1,West Indies,DJG Sammy
1,West Indies,R Rampaul
1,West Indies,DBL Powell
1,West Indies,FH Edwards
2,South Africa,GC Smith
2,South Africa,HH Gibbs
2,South Africa,JH Kallis
2,South Africa,AB de Villiers
2,South Africa,JP Duminy
2,South Africa,MV Boucher
2,South Africa,SM Pollock
2,South Africa,J Botha
2,South Africa,M Morkel
2,South Africa,DW Steyn
2,South Africa,CK Langeveldt
2,West Indies,BA Parchment
2,West Indies,S Chattergoon
2,West Indies,RS Morton
2,West Indies,MN Samuels
2,West Indies,S Chanderpaul
2,West Indies,DJ Bravo
2,West Indies,D Ramdin
2,West Indies,DJG Sammy
2,West Indies,R Rampaul
2,West Indies,FH Edwards
2,West Indies,JE Taylor
